run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected,clarification_target,clarification_asked,clarification_asked_slots,clarification_answered,clarification_repeated_slot,clarification_reason_code,response_turns,termination_reason,acceptable_slots,failure_injected,failure_detected,recoverable,recovered,clarification_efficiency
run-90b4913f4dabb729,SC-D-12,full,0,preference_change,hard,high,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,3,9.344,1,1.0,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-195eef7f2e259cf2,SC-E-01,full,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,8.805,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-cef7c8f991528d45,SC-E-02,full,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.703,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-d62d745ccbe6bc0e,SC-E-03,full,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.345,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-754616b22c086385,SC-E-04,full,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,13.04,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-af4c9d0be2ec95bf,SC-E-05,full,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,10.876,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-42ed862eeb80de61,SC-F-01,full,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,19.674,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-293777194e2bb126,SC-F-02,full,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,21.937,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-104882a1f508d31f,SC-F-03,full,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,19.544,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-5c8703947f425635,SC-F-04,full,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,23.702,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-73b5e14d0fbd0c1d,SC-G-01,full,0,ambiguous_role,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,25,1.0,1.0,2,15.039,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-25732e064db97932,SC-G-02,full,0,ambiguous_role,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,2,19.633,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-e8f69e90c04c9e16,SC-H-01,full,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,8.2,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-08ff9a0b9e7ac3f5,SC-H-02,full,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,11.681,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-b780c01cf560766d,SC-H-03,full,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.523,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-7d737ada416fe938,SC-A-01,no_context,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,25.605,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-065ffba987dced3f,SC-A-02,no_context,0,complete,easy,none,medium,recommendation,True,5,0.7860137352654724,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,21,1.0,1.0,1,23.097,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-f72fd23fdaae560a,SC-A-03,no_context,0,complete,easy,none,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,28,1.0,1.0,1,22.97,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-afa5f6fe4929005c,SC-A-04,no_context,0,complete,medium,none,medium,recommendation,True,5,0.5147714448836774,0.6,1.8,0.6,0.4,0.1,0.2,1.0,1.0,23,1.0,1.0,1,24.035,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-89525b6e90a79163,SC-A-05,no_context,0,complete,easy,none,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.4,0.1,0.2,1.0,1.0,23,1.0,1.0,1,23.58,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d045e882a77a9530,SC-A-06,no_context,0,complete,medium,none,medium,recommendation,True,5,0.49125969208957576,0.6,1.8,0.6,0.4,0.1,0.2,1.0,1.0,27,1.0,1.0,1,21.927,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7a67f2c049a07ac9,SC-B-01,no_context,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,31,1.0,1.0,2,19.07,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-24d9ff9289c6457d,SC-B-02,no_context,0,clarification,medium,none,low,recommendation,True,5,0.529634717214042,0.6,1.8,0.6,0.4,0.0,0.4,1.0,1.0,22,1.0,1.0,2,19.059,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-66051f49e770876e,SC-B-03,no_context,0,clarification,hard,none,low,recommendation,True,5,0.8539316501572934,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,20,1.0,1.0,2,18.071,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-c1508a395ac0e432,SC-B-04,no_context,0,clarification,medium,none,low,recommendation,True,5,0.5936849053443323,0.4,1.0,0.6,0.4,0.06666666666666667,0.2,1.0,1.0,32,1.0,1.0,2,18.785,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-c427a4d8a1ab1976,SC-B-05,no_context,0,clarification,medium,none,low,recommendation,True,5,0.8539316501572934,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,19,1.0,1.0,2,17.891,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-21da9f1feb75b895,SC-C-01,no_context,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.5853451641247318,0.6,1.6,0.6,0.4,0.0,0.2,1.0,1.0,28,1.0,1.0,1,19.413,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7672a13ddcbdcd78,SC-C-02,no_context,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,0.8687949224876583,0.8,1.6,0.8,0.2,0.1,0.0,1.0,1.0,29,1.0,1.0,1,21.252,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-01e64a87325e2f1f,SC-C-03,no_context,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.5979795890554701,0.4,1.2,0.4,0.6,0.0,0.2,1.0,1.0,26,1.0,1.0,1,22.402,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e1a8feb64834eb63,SC-C-04,no_context,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.6572885561341879,0.4,1.2,0.4,0.8,0.13333333333333333,0.2,1.0,1.0,25,1.0,1.0,1,18.584,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-90aa3fbeff3e75f3,SC-C-05,no_context,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,23.173,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-9f6494fb7022c369,SC-D-01,no_context,0,preference_change,medium,high,high,recommendation,True,5,0.830419897363192,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,26,1.0,1.0,2,19.045,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-23655d2222148b1b,SC-D-02,no_context,0,preference_change,medium,high,medium,recommendation,True,5,0.8687949224876583,0.8,1.6,0.8,0.2,0.1,0.0,1.0,1.0,28,1.0,1.0,2,33.451,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-eb0ccd373b1ebb22,SC-D-03,no_context,0,preference_change,hard,high,high,recommendation,True,5,0.7227265726449517,0.6,1.8,0.6,0.6,0.1,0.4,1.0,1.0,25,1.0,1.0,2,20.631,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-465926c4827b9e6b,SC-D-04,no_context,0,preference_change,medium,high,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.4,0.1,0.2,1.0,1.0,28,1.0,1.0,2,24.639,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-8499c6ca6a65d285,SC-D-05,no_context,0,preference_change,medium,high,high,recommendation,True,5,0.8539316501572934,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,21,1.0,1.0,2,22.39,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-28f037ea7c8cfa52,SC-D-06,no_context,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,33.887,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-180f54eaca425737,SC-D-07,no_context,0,preference_change,medium,high,medium,recommendation,True,5,0.7860137352654724,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,21,1.0,1.0,2,26.128,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-f8085dd8d3878a1f,SC-D-08,no_context,0,preference_change,medium,high,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,28,1.0,1.0,2,21.234,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-73b9bd96ade4f252,SC-D-09,no_context,0,preference_change,hard,high,medium,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.06666666666666667,0.2,1.0,1.0,23,1.0,1.0,2,30.821,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-89cce3c65ec67039,SC-D-10,no_context,0,preference_change,medium,high,medium,recommendation,True,5,0.3438208277094997,0.2,0.6,0.2,1.4,0.26666666666666666,0.4,1.0,1.0,23,1.0,1.0,2,28.163,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-2dfb3711ebaceb7d,SC-D-11,no_context,0,preference_change,medium,high,medium,recommendation,True,5,0.7558869364740775,0.6,1.8,0.6,0.4,0.06666666666666667,0.0,1.0,1.0,26,1.0,1.0,3,21.849,0,0.75,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-c44129e1929c54b1,SC-D-12,no_context,0,preference_change,hard,high,high,recommendation,True,5,0.8146656240744838,0.4,1.2,0.4,0.8,0.1,0.0,1.0,1.0,28,1.0,1.0,3,39.539,0,0.75,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-0d3bccc329523ddf,SC-E-01,no_context,0,multiple_hard,hard,none,high,recommendation,True,5,0.8404085891102678,0.4,1.2,0.4,0.6,0.1,0.0,1.0,1.0,26,1.0,1.0,1,18.594,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-890ef79148c10f90,SC-E-02,no_context,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.0,0.2,1.0,1.0,25,1.0,1.0,1,23.013,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-0aba4b1b1579aba0,SC-E-03,no_context,0,multiple_hard,hard,none,high,recommendation,True,5,0.651615141503056,0.4,1.2,0.4,1.0,0.15,0.2,1.0,1.0,27,1.0,1.0,1,20.668,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7ef31d04e0ba59dc,SC-E-04,no_context,0,multiple_hard,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.8,0.15,0.2,1.0,1.0,23,1.0,1.0,1,25.055,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8f011146fed76aaf,SC-E-05,no_context,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.2,0.4,1.0,1.0,26,1.0,1.0,1,24.904,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-1301f01a5754d3eb,SC-F-01,no_context,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,22.328,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7fc8cdd5302713a2,SC-F-02,no_context,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.978,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2dd828ab82f82da8,SC-F-03,no_context,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,17.262,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-c9104f0f1f4a7976,SC-F-04,no_context,0,soft_tradeoff,medium,none,low,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,20,1.0,1.0,1,22.819,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2173d9e4535c0637,SC-G-01,no_context,0,ambiguous_role,hard,none,low,recommendation,True,5,0.7860137352654724,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,25,1.0,1.0,2,20.127,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-42ff058b473622b7,SC-G-02,no_context,0,ambiguous_role,hard,none,low,recommendation,True,5,0.6843515475204854,0.6,1.8,0.6,0.4,0.0,0.4,1.0,1.0,19,1.0,1.0,2,18.51,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-ff8c74366f24b34e,SC-H-01,no_context,0,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.4,0.13333333333333333,0.2,1.0,1.0,21,1.0,1.0,1,19.496,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-bbec96ddc1f9b81b,SC-H-02,no_context,0,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.6,0.2,0.4,1.0,1.0,22,1.0,1.0,1,24.403,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-592f6ea0fdf06f55,SC-H-03,no_context,0,no_match,hard,none,high,recommendation,True,5,,0.0,0.0,0.0,1.6,0.2,0.0,1.0,1.0,18,1.0,1.0,1,26.33,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-b8cf9b07359c6d70,SC-A-01,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,16.449,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-40802846e468f445,SC-A-02,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.29,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-deb07054f0595ac3,SC-A-03,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,17.099,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e47d0a7b0b935b29,SC-A-04,no_memory,0,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,32.693,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-77b1c3abcc3256bb,SC-A-05,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,18.328,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-795ed3d68660d603,SC-A-06,no_memory,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,18.243,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-373be56bf2413e4c,SC-B-01,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,2,18.078,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-c5d4d733979df372,SC-B-02,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,16,1.0,1.0,2,14.459,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
