run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,evidence_resolution_rate,abstention_rate,unsupported_delivered_count,semantic_validator_present,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected,clarification_target,clarification_asked,clarification_asked_slots,clarification_answered,clarification_repeated_slot,clarification_reason_code,response_turns,termination_reason,acceptable_slots,failure_injected,failure_detected,recoverable,recovered,clarification_efficiency
run-745eb0d732d3c8be,SC-A-04,full,1,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,0.4583333333333333,11,1.0,0.0,0,True,1.0,1.0,1,16916.828,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ad7e5cf3555f7cf1,SC-A-04,full,2,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,0.4583333333333333,11,1.0,0.0,0,True,1.0,1.0,1,23740.656,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d079e2109bf6da9a,SC-A-05,full,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.30434782608695654,7,1.0,0.0,0,True,1.0,1.0,1,17960.263,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-1827ab6678b4100e,SC-A-05,full,1,complete,easy,none,medium,recommendation,True,5,0.7227265726449517,0.6,1.8,1.0,0.0,0.0,0.0,1.0,0.76,19,1.0,0.0,0,True,1.0,1.0,1,16073.694,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-17af457d3e773d12,SC-A-05,full,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.30434782608695654,7,1.0,0.0,0,True,1.0,1.0,1,16298.862,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-64c414548a26e255,SC-A-06,full,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,9,1.0,0.0,0,True,1.0,1.0,1,24173.112,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-9a86c7d7c5a2206a,SC-A-06,full,1,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,9,1.0,0.0,0,True,1.0,1.0,1,17625.343,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ff551810526d18de,SC-A-06,full,2,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,9,1.0,0.0,0,True,1.0,1.0,1,25433.651,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fa92f9e908dcd179,SC-B-01,full,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.7096774193548387,22,1.0,0.0,0,True,1.0,1.0,2,8402.333,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-7a43182838a92b4d,SC-B-01,full,1,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.41935483870967744,13,1.0,0.0,0,True,1.0,1.0,2,10535.92,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-107e053141aef5a2,SC-B-01,full,2,clarification,medium,none,low,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.41935483870967744,13,1.0,0.0,0,True,1.0,1.0,2,13326.875,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-9e13e54cda7d586a,SC-B-02,full,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,15,1.0,0.0,0,True,1.0,1.0,2,8748.228,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-bdbb3ee62a506ea8,SC-B-02,full,1,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,15,1.0,0.0,0,True,1.0,1.0,2,15069.86,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-b6164e0a3c9ee1c7,SC-B-02,full,2,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,15,1.0,0.0,0,True,1.0,1.0,2,14767.823,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-03911a9fa173759b,SC-B-03,full,0,clarification,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,15,1.0,0.0,0,True,1.0,1.0,2,8435.273,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-cf376438c8a0f3d5,SC-B-03,full,1,clarification,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,0.0,0,True,1.0,1.0,2,46945.637,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-1ccf8759fdd4aeaf,SC-B-03,full,2,clarification,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,0.0,0,True,1.0,1.0,2,14272.087,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-36dc5599241ff74c,SC-B-04,full,0,clarification,medium,none,low,recommendation,True,5,0.8573424901769817,0.8,1.8,1.0,0.0,0.0,0.0,1.0,0.43333333333333335,13,1.0,0.0,0,True,1.0,1.0,2,9238.291,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-eb3dc172de7476ad,SC-B-04,full,1,clarification,medium,none,low,recommendation,True,5,0.8573424901769817,0.8,1.8,1.0,0.0,0.0,0.0,1.0,0.6333333333333333,19,1.0,0.0,0,True,1.0,1.0,2,8816.38,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-54dd198bde19e6cf,SC-B-04,full,2,clarification,medium,none,low,recommendation,True,5,0.8573424901769817,0.8,1.8,1.0,0.0,0.0,0.0,1.0,0.6333333333333333,19,1.0,0.0,0,True,1.0,1.0,2,22425.331,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-a1dd10a320d74492,SC-B-05,full,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.8421052631578947,16,1.0,0.0,0,True,1.0,1.0,2,17648.335,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-fb3ce97f197123d1,SC-B-05,full,1,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5263157894736842,10,1.0,0.0,0,True,1.0,1.0,2,13150.07,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-92029ec55433f4ad,SC-B-05,full,2,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6842105263157895,13,1.0,0.0,0,True,1.0,1.0,2,51176.303,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-2913a8bf3b14dd18,SC-C-01,full,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.936475914927914,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7777777777777778,21,1.0,0.0,0,True,1.0,1.0,1,58938.99,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-421a9e310b9451d9,SC-C-01,full,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.936475914927914,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7777777777777778,21,1.0,0.0,0,True,1.0,1.0,1,13531.999,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-98bc95649ddb8f4c,SC-C-01,full,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.936475914927914,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7777777777777778,21,1.0,0.0,0,True,1.0,1.0,1,108774.247,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-156a83b4e0f32cfa,SC-C-02,full,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,1,15691.162,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-1d989b2933796a16,SC-C-02,full,1,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,1,24506.654,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-3ee3b3533922c3cd,SC-C-02,full,2,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,1,57535.33,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-a2a07f1fba72c484,SC-C-03,full,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,1.0,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7692307692307693,20,1.0,0.0,0,True,1.0,1.0,1,48388.364,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-c70b83220468c5cb,SC-C-03,full,1,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,1.0,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7692307692307693,20,1.0,0.0,0,True,1.0,1.0,1,14639.524,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-4bc70e3c7d09ccca,SC-C-03,full,2,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,1.0,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7692307692307693,20,1.0,0.0,0,True,1.0,1.0,1,47181.477,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-dcd3f088d2742101,SC-C-04,full,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,0.0,0,True,1.0,1.0,1,43971.035,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-1bae4fcd56bdaa2f,SC-C-04,full,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7647058823529411,13,1.0,0.0,0,True,1.0,1.0,1,32645.674,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-df736f776a055b72,SC-C-04,full,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7647058823529411,13,1.0,0.0,0,True,1.0,1.0,1,82996.589,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-217b27c32888985d,SC-C-05,full,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7391304347826086,17,1.0,0.0,0,True,1.0,1.0,1,24362.259,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-85fcaf049510f0ee,SC-C-05,full,1,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.43478260869565216,10,1.0,0.0,0,True,1.0,1.0,1,45893.382,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-3dcf417f7bfa03b2,SC-C-05,full,2,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7391304347826086,17,1.0,0.0,0,True,1.0,1.0,1,14962.961,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ae9c163f6630a5f8,SC-D-01,full,0,preference_change,medium,high,high,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.4230769230769231,11,1.0,0.0,0,True,1.0,1.0,2,51237.875,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-ae142c1131d1a913,SC-D-01,full,1,preference_change,medium,high,high,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.4230769230769231,11,1.0,0.0,0,True,1.0,1.0,2,53564.53,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-080f51e2e1f6de5b,SC-D-01,full,2,preference_change,medium,high,high,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.4230769230769231,11,1.0,0.0,0,True,1.0,1.0,2,44047.463,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-598aaa80449e6816,SC-D-02,full,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5517241379310345,16,1.0,0.0,0,True,1.0,1.0,2,16462.427,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-eac9a626a1d8c14b,SC-D-02,full,1,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5517241379310345,16,1.0,0.0,0,True,1.0,1.0,2,26682.536,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-3d2d41ba2235d5fd,SC-D-02,full,2,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5517241379310345,16,1.0,0.0,0,True,1.0,1.0,2,16012.166,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-da80cb0756bb72c1,SC-D-03,full,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.76,19,1.0,0.0,0,True,1.0,1.0,2,14886.987,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-024c8ebdc05e33a8,SC-D-03,full,1,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.76,19,1.0,0.0,0,True,1.0,1.0,2,12360.201,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-fd7c4293eec328ed,SC-D-03,full,2,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.52,13,1.0,0.0,0,True,1.0,1.0,2,62327.262,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-db0288cd0d7d2c01,SC-D-04,full,0,preference_change,medium,high,medium,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.32142857142857145,9,1.0,0.0,0,True,1.0,1.0,2,51068.007,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-ebcbbda81e609372,SC-D-04,full,1,preference_change,medium,high,medium,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,2,17557.353,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-cc4aa8875144e42e,SC-D-04,full,2,preference_change,medium,high,medium,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.32142857142857145,9,1.0,0.0,0,True,1.0,1.0,2,79594.623,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-f0f90499d9da1b0c,SC-D-05,full,0,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.4,8,1.0,0.0,0,True,1.0,1.0,2,14972.188,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-755195f7318a0011,SC-D-05,full,1,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.4,8,1.0,0.0,0,True,1.0,1.0,2,16223.966,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-6fc1c1ab955868bf,SC-D-05,full,2,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7,14,1.0,0.0,0,True,1.0,1.0,2,11249.516,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-2883d20895417f2d,SC-D-06,full,0,preference_change,medium,high,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,2,14938.838,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-48f83c5035a70d6d,SC-D-06,full,1,preference_change,medium,high,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,2,14039.675,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-3a63d8383c08c8ac,SC-D-06,full,2,preference_change,medium,high,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,2,14322.476,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-3f6da378062ee821,SC-D-07,full,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7391304347826086,17,1.0,0.0,0,True,1.0,1.0,2,105485.652,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-303c21611e8d6d35,SC-D-07,full,1,preference_change,medium,high,medium,recommendation,True,2,0.5531464700081437,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,6,1.0,0.0,0,True,1.0,1.0,2,59407.359,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-314cd6efe084d5fe,SC-D-07,full,2,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7391304347826086,17,1.0,0.0,0,True,1.0,1.0,2,111720.731,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-56a885c3be5ad659,SC-D-08,full,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,16,1.0,0.0,0,True,1.0,1.0,2,22309.932,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-622791b4d7dc0c20,SC-D-08,full,1,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5,14,1.0,0.0,0,True,1.0,1.0,2,44815.815,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-299407f942ccfe44,SC-D-08,full,2,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,22,1.0,0.0,0,True,1.0,1.0,2,14981.241,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-85eabeb58e5c97e7,SC-D-09,full,0,preference_change,hard,high,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,0.75,18,1.0,0.0,0,True,1.0,1.0,2,89503.117,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-8c6292478d058b13,SC-D-09,full,1,preference_change,hard,high,medium,no_match,True,0,,,,,,,,,1.0,6,1.0,0.0,0,True,1.0,1.0,2,83917.938,0,0.25,False,True,False,,False,,False,False,,2,no_match,,False,False,False,False,-2.0
run-6696f865d45b6987,SC-D-09,full,2,preference_change,hard,high,medium,no_match,True,0,,,,,,,,,1.0,6,1.0,0.0,0,True,1.0,1.0,2,54420.648,0,0.25,False,True,False,,False,,False,False,,2,no_match,,False,False,False,False,-2.0
run-5e07d16f1f5b2987,SC-D-10,full,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.782608695652174,18,1.0,0.0,0,True,1.0,1.0,2,44582.155,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-760ccd016850aaab,SC-D-10,full,1,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.5217391304347826,12,1.0,0.0,0,True,1.0,1.0,2,89240.786,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-1b7414577607656b,SC-D-10,full,2,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.782608695652174,18,1.0,0.0,0,True,1.0,1.0,2,36220.137,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-5f615659d79c5e37,SC-D-11,full,0,preference_change,medium,high,medium,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.76,19,1.0,0.0,0,True,1.0,1.0,3,147459.571,1,1.0,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-1b3af856ea0d78ba,SC-D-11,full,1,preference_change,medium,high,medium,recommendation,True,5,0.7446551257189392,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.7777777777777778,21,1.0,0.0,0,True,1.0,1.0,3,26943.747,1,1.0,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-2e6341eef0f780f9,SC-D-11,full,2,preference_change,medium,high,medium,recommendation,True,5,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,0.76,19,1.0,0.0,0,True,1.0,1.0,3,14050.519,1,1.0,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-f8641a2b2b522c65,SC-D-12,full,0,preference_change,hard,high,high,recommendation,True,5,0.9478815954653227,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,18,1.0,0.0,0,True,1.0,1.0,3,15850.902,1,1.0,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
run-8628fb2f21bdfa9a,SC-D-12,full,1,preference_change,hard,high,high,recommendation,True,5,0.9478815954653227,1.0,2.4,1.0,0.0,0.0,0.0,1.0,0.6296296296296297,17,1.0,0.0,0,True,1.0,1.0,3,150363.711,1,1.0,False,False,False,,False,,False,False,,3,recommendation,,False,False,False,False,-3.0
